channel_name,video_title,video_url,publish_date,video_length,views,likes,comments,transcript_filename,"Tier (1, 2, or 3)"
ProgrammingKnowledge,How to Install MySQL Workbench on Mac | Install MySQL Workbench on macOS (2024),https://www.youtube.com/watch?v=vQPBNCvboSo,1/25/24,4:00,8127,74,7,howtoinstallmysqlworkbenchonmacinstallmysqlworkbenchonmacos2024.txt,3
ProgrammingKnowledge,How to Install PostgreSQL on Mac | Install PostgreSQL on macOS (2024),https://www.youtube.com/watch?v=PShGF_udSpk,1/10/24,9:00,40062,482,25,howtoinstallpostgresqlonmacinstallpostgresqlonmacos2024.txt,3
ProgrammingKnowledge,FIX : zsh : command not found : code On Mac / How To Fix Code Command Not Found In MacOS (2024),https://www.youtube.com/watch?v=bjB0g5cagrw,1/16/24,3:37,14929,75,5,fixzshcommandnotfoundcodeonmachowtofixcodecommandnotfoundinmacos2024.txt,3
ProgrammingKnowledge,How to Install Visual Studio Code on Mac | Install VSCode on macOS (2024),https://www.youtube.com/watch?v=w0xBQHKjoGo,1/11/24,8:44,102557,986,39,howtoinstallvisualstudiocodeonmacinstallvscodeonmacos2024.txt,3
ProgrammingKnowledge,How to Install MySQL Server on Mac | Install MySQL Server on macOS (2024),https://www.youtube.com/watch?v=jhcs0t7QBBA,1/17/24,13:21,7906,75,26,howtoinstallmysqlserveronmacinstallmysqlserveronmacos2024.txt,3
ProgrammingKnowledge,How to set JAVA_HOME on Mac | Setting up $JAVA_HOME on macOS (2024),https://www.youtube.com/watch?v=8RPC1ncNBUc,1/18/24,7:42,10492,139,14,howtosetjavahomeonmacsettingupjavahomeonmacos2024.txt,3
ProgrammingKnowledge,How to Install MongoDB on Mac | Install MongoDB on macOS (2024),https://www.youtube.com/watch?v=8gUQL2zlpvI,1/12/24,15:47,50000,961,88,howtoinstallmongodbonmacinstallmongodbonmacos2024.txt,3
ProgrammingKnowledge,How to Install MongoDB Compass on Mac | Install MongoDB Compass on macOS (2024),https://www.youtube.com/watch?v=sSoVyHap3HY,1/23/24,4:57,2242,23,4,howtoinstallmongodbcompassonmacinstallmongodbcompassonmacos2024.txt,3
ProgrammingKnowledge,How to Set Up Java Development in Visual Studio Code on Mac | VSCode Java Development Basics (MacOS),https://www.youtube.com/watch?v=qTaZO_Ou7Zo,1/13/24,23:27,25678,366,32,howtosetupjavadevelopmentinvisualstudiocodeonmacvscodejavadevelopmentbasicsmacos.txt,3
ProgrammingKnowledge,How to Install VirtualBox on Mac (M1 | M2 | M3 | Apple Silicon)  [2024],https://www.youtube.com/watch?v=_Kz1hHT3pq4,1/14/24,4:10,152296,1720,167,howtoinstallvirtualboxonmacm1m2m3applesilicon2024.txt,3
ProgrammingKnowledge,How to Set Up Python in Visual Studio Code on Mac | VSCode Python Development Basics On MacOS (2024),https://www.youtube.com/watch?v=mtCqZZ-7jfg,1/19/24,18:36,34322,381,24,howtosetuppythoninvisualstudiocodeonmacvscodepythondevelopmentbasicsonmacos2024.txt,3
ProgrammingKnowledge,Set Up Python Virtual Environment In Visual Studio Code (VS Code) On Mac | VSCode activate venv,https://www.youtube.com/watch?v=og0Oz0_lStM,1/21/24,7:25,8962,124,8,setuppythonvirtualenvironmentinvisualstudiocodevscodeonmacvscodeactivatevenv.txt,3
ProgrammingKnowledge,How To Install Pandas in Visual Studio Code on Mac | Install Pandas in VSCode on MacOS,https://www.youtube.com/watch?v=q-beq0bo4Cw,1/22/24,5:58,12042,157,15,howtoinstallpandasinvisualstudiocodeonmacinstallpandasinvscodeonmacos.txt,3
ProgrammingKnowledge,How To Install Matplotlib in Visual Studio Code On Mac (2024),https://www.youtube.com/watch?v=e1yawH-naEE,1/24/24,5:21,8795,106,5,howtoinstallmatplotlibinvisualstudiocodeonmac2024.txt,3
ProgrammingKnowledge,How to Install and Configure Git and GitHub on Mac / MacOS (2024),https://www.youtube.com/watch?v=p0Js7IF17yI,1/25/24,29:14:00,39924,518,26,howtoinstallandconfiguregitandgithubonmacmacos2024.txt,3
ProgrammingKnowledge,Set Up C++ Development With Visual Studio Code on Mac |  VSCode C++ Development Basics MacOS (2024),https://www.youtube.com/watch?v=v2_Pth8MrKA,1/26/24,15:36,33596,421,19,setupcdevelopmentwithvisualstudiocodeonmacvscodecdevelopmentbasicsmacos2024.txt,3
ProgrammingKnowledge,Set Up C Development With Visual Studio Code on Mac |  VSCode C Development Basics MacOS (2024),https://www.youtube.com/watch?v=8jo3Dy5CA2Y,1/28/24,12:05,4791,86,13,setupcdevelopmentwithvisualstudiocodeonmacvscodecdevelopmentbasicsmacos2024_2.txt,3
ProgrammingKnowledge,How To Install OpenCV Python in Visual Studio Code on Mac | Install OpenCV in VSCode on MacOS (2024),https://www.youtube.com/watch?v=H__fg7-aZaE,1/30/24,4:29,5813,58,10,howtoinstallopencvpythoninvisualstudiocodeonmacinstallopencvinvscodeonmacos2024.txt,3
ProgrammingKnowledge,How To Install Qt Creator on Mac / MacOS (2024),https://www.youtube.com/watch?v=7nYbzxoVRdg,1/31/24,18:46,9283,102,6,howtoinstallqtcreatoronmacmacos2024.txt,3
ProgrammingKnowledge,How To Setup & Run Jupyter Notebooks in VSCode | Jupyter Notebooks in Visual Studio Code (2024),https://www.youtube.com/watch?v=K0B2P1Zpdqs,2/2/24,11:08,14150,158,6,howtosetuprunjupyternotebooksinvscodejupyternotebooksinvisualstudiocode2024.txt,3
ProgrammingKnowledge,How To Connect to MySQL Database in Visual Studio Code and Run SQL Queries | MySQL in VSCode (2024),https://www.youtube.com/watch?v=9ADd-_mM5Dw,2/3/24,13:11,101987,1150,83,howtoconnecttomysqldatabaseinvisualstudiocodeandrunsqlqueriesmysqlinvscode2024.txt,3
ProgrammingKnowledge,How To Connect to PostgreSQL Database in Visual Studio Code and Run SQL Queries (2024),https://www.youtube.com/watch?v=cc-cSSsGqbA,2/4/24,12:14,18822,250,14,howtoconnecttopostgresqldatabaseinvisualstudiocodeandrunsqlqueries2024.txt,3
ProgrammingKnowledge,How To Install Docker on Mac / MacOS (2024),https://www.youtube.com/watch?v=-EXlfSsP49A,2/9/24,10:00,30817,323,17,howtoinstalldockeronmacmacos2024.txt,3
ProgrammingKnowledge,How To Install Jenkins on Mac / MacOS (2024),https://www.youtube.com/watch?v=NLbF1j0rNoI,2/10/24,8:03,6731,91,8,howtoinstalljenkinsonmacmacos2024.txt,3
ProgrammingKnowledge,How to Install Android Studio on Mac | Install Android Studio on macOS (2024),https://www.youtube.com/watch?v=8ILww0tUSxw,2/20/24,11:27,37455,330,26,howtoinstallandroidstudioonmacinstallandroidstudioonmacos2024.txt,3
ProgrammingKnowledge,How To Install SQL Server on Mac (M1 | M2 | M3) (2024),https://www.youtube.com/watch?v=3BFxALltQaM,2/26/24,16:51,42498,873,77,howtoinstallsqlserveronmacm1m2m32024.txt,3
ProgrammingKnowledge,How to Install Flutter on Mac | Android Studio | Xcode Simulator ( M1/ M2/ M3) (2024),https://www.youtube.com/watch?v=KdO9B_CZmzo,3/2/24,28:54:00,48013,652,61,howtoinstallflutteronmacandroidstudioxcodesimulatorm1m2m32024.txt,3
ProgrammingKnowledge,How to Install XAMPP on Mac | Install XAMPP on MacOS (2024),https://www.youtube.com/watch?v=CCENlDeGvv8,3/6/24,10:26,37634,387,46,howtoinstallxampponmacinstallxampponmacos2024.txt,3
ProgrammingKnowledge,How to Install Flutter on Visual Studio Code On Mac | With Emulator ( M1/ M2/ M3) (2024),https://www.youtube.com/watch?v=343PpFsTDvM,3/8/24,38:14:00,21921,324,37,howtoinstallflutteronvisualstudiocodeonmacwithemulatorm1m2m32024.txt,3
ProgrammingKnowledge,How to Install Ubuntu 24.04 LTS on Mac (M1 | M2 | M3) | Run Ubuntu on Apple Silicon Using UTM (2024),https://www.youtube.com/watch?v=nUhQy5PDj2A,6/7/24,22:28,11199,216,38,howtoinstallubuntu2404ltsonmacm1m2m3runubuntuonapplesiliconusingutm2024.txt,3
ProgrammingKnowledge,How to Install OBS Studio on Mac + Quick Start Screen Recording With OBS Studio On MacOS (2024),https://www.youtube.com/watch?v=V70gziBFxzM,6/17/24,10:49,3322,56,9,howtoinstallobsstudioonmacquickstartscreenrecordingwithobsstudioonmacos2024.txt,3
ProgrammingKnowledge,How to Set Up MySQL Database with Docker (2024),https://www.youtube.com/watch?v=igc2zsOKPJs,6/27/24,22:54,2231,56,5,howtosetupmysqldatabasewithdocker2024.txt,3
ProgrammingKnowledge,Maven Tutorial for Beginners - Introduction (New Course) 🆕,https://www.youtube.com/watch?v=fy4adiZHqoo,3/6/23,9:29,12334,128,2,maventutorialforbeginnersintroductionnewcourse.txt,3
ProgrammingKnowledge,How To Install Maven In Windows 11 | Maven Installation and Setup | Apache Maven,https://www.youtube.com/watch?v=b165eo5SmA0,3/7/23,14:33,13394,110,8,howtoinstallmaveninwindows11maveninstallationandsetupapachemaven.txt,3
ProgrammingKnowledge,Maven Lifecycle and Basic Maven Commands,https://www.youtube.com/watch?v=sxbTqVgLLjQ,3/8/23,7:44,12218,129,4,mavenlifecycleandbasicmavencommands.txt,3
ProgrammingKnowledge,Different types of Dependencies in Maven | Maven Tutorial,https://www.youtube.com/watch?v=28gsNU-ylDI,3/9/23,12:45,4774,54,0,differenttypesofdependenciesinmavenmaventutorial.txt,3
ProgrammingKnowledge,How to Create a Maven Project in IntelliJ IDEA?,https://www.youtube.com/watch?v=6TUp90ZNwz4,3/23/23,17:48,27179,175,11,howtocreateamavenprojectinintellijidea.txt,3
ProgrammingKnowledge,Introduction to Plugins with the Maven,https://www.youtube.com/watch?v=hQHNyKjKx3M,3/24/23,7:40,6272,53,5,introductiontopluginswiththemaven.txt,3
ProgrammingKnowledge,How to Create Multi-Module Maven Project | Dependency Management in Multi-Module Maven Project,https://www.youtube.com/watch?v=laF45Z2gI1I,3/24/23,15:28,14986,136,8,howtocreatemultimodulemavenprojectdependencymanagementinmultimodulemavenproject.txt,3
ProgrammingKnowledge,Maven - How To Create A Java Web Application Project,https://www.youtube.com/watch?v=Kp3dP2r04aA,3/24/23,9:27,6849,59,3,mavenhowtocreateajavawebapplicationproject.txt,3
ProgrammingKnowledge,Maven - How to integrate Apache Tomcat in IntelliJ IDEA and deploy a WAR file,https://www.youtube.com/watch?v=c3dIEGXLgC4,3/24/23,8:03,16359,146,17,mavenhowtointegrateapachetomcatinintellijideaanddeployawarfile.txt,3
ProgrammingKnowledge,Maven Interview Questions and Answers,https://www.youtube.com/watch?v=OYkF07_EZVw,3/24/23,6:36,2290,25,1,maveninterviewquestionsandanswers.txt,3
ProgrammingKnowledge,Maven Full Course | Learn Maven From Scratch In 2 Hours,https://www.youtube.com/watch?v=INCq-6B_Heg,4/1/23,1:47:13,10664,193,6,mavenfullcourselearnmavenfromscratchin2hours.txt,3
ProgrammingKnowledge,How To Add Maven To Java Project In IntelliJ IDEA,https://www.youtube.com/watch?v=KzS39YvFOv8,5/5/23,30:51:00,6377,46,1,howtoaddmaventojavaprojectinintellijidea.txt,3
ProgrammingKnowledge,Introduction to Shell Scripting | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=RvYKa5S6BRY,11/27/22,6:33,14843,207,6,introductiontoshellscriptingshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,How to Install Visual Studio Code on Linux | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=O9YMUWLzCo0,11/27/22,4:23,6828,78,3,howtoinstallvisualstudiocodeonlinuxshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,How to Use Variables in Shell Scripting | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=Klu6iIO8PYY,11/29/22,12:22,6692,76,5,howtousevariablesinshellscriptingshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,How do I read user input into a variable in Bash | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=Sc2v6Dj3Z4M,11/30/22,8:36,5821,60,3,howdoireaduserinputintoavariableinbashshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,Shell Scripting - Command Substitution,https://www.youtube.com/watch?v=8-zmlcwFAfE,12/2/22,5:50,4221,51,1,shellscriptingcommandsubstitution.txt,3
ProgrammingKnowledge,Passing Arguments to the Script | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=Gexu9M7p5aU,12/3/22,6:10,6439,82,2,passingargumentstothescriptshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,Shell Scripting Tutorial for Beginners - Practice Exercise 1,https://www.youtube.com/watch?v=ptnP5zJrPmU,12/5/22,3:00,3580,48,1,shellscriptingtutorialforbeginnerspracticeexercise1.txt,3
ProgrammingKnowledge,Shell Scripting Tutorial for Beginners - Practice Exercise 2,https://www.youtube.com/watch?v=5AAkZ1wR03c,12/6/22,4:20,2114,41,1,shellscriptingtutorialforbeginnerspracticeexercise2.txt,3
ProgrammingKnowledge,Basic Operators in Shell Scripting | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=7y1JXCFUAkY,12/7/22,10:29,3579,46,0,basicoperatorsinshellscriptingshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,How to Use if-else in Shell Scripts | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=0Mk2i_sBXzg,12/8/22,5:55,5883,77,1,howtouseifelseinshellscriptsshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,How to Use Case Statements in Bash Scripts | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=yUsESzGQgbQ,12/10/22,3:47,2636,27,2,howtousecasestatementsinbashscriptsshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,Array Basics in Shell Scripting | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=xb_FdtzyORQ,12/15/22,6:37,2855,41,0,arraybasicsinshellscriptingshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,Bash For Loop Examples | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=S5QHs4yGw-4,12/22/22,16:36,2714,47,0,bashforloopexamplesshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,Shell Scripting While Loop | Shell Scripting Tutorial for Beginners,https://www.youtube.com/watch?v=SKdfKCxzuMA,12/28/22,7:06,2071,46,0,shellscriptingwhileloopshellscriptingtutorialforbeginners.txt,3
ProgrammingKnowledge,Until Loop in Shell Scripting - Syntax and Examples,https://www.youtube.com/watch?v=GjQJisueiHY,12/29/22,8:34,1837,31,1,untilloopinshellscriptingsyntaxandexamples.txt,3
ProgrammingKnowledge,How To Create Users Using Shell Script In Linux,https://www.youtube.com/watch?v=XKKwBATvLXQ,3/21/23,5:43,4659,60,3,howtocreateusersusingshellscriptinlinux.txt,3
ProgrammingKnowledge,Using test Command in Shell Scripts In Linux,https://www.youtube.com/watch?v=VTz34jItae4,3/21/23,14:11,1857,40,3,usingtestcommandinshellscriptsinlinux.txt,3
ProgrammingKnowledge,How To Use Functions Within A Shell Scripts In Linux,https://www.youtube.com/watch?v=Oor0ft3Z-84,3/21/23,12:36,1301,22,0,howtousefunctionswithinashellscriptsinlinux.txt,3
ProgrammingKnowledge,How to Use Break and Continue Statements in Shell Scripts,https://www.youtube.com/watch?v=m3fYH9GuTfg,3/21/23,7:39,1128,32,1,howtousebreakandcontinuestatementsinshellscripts.txt,3
ProgrammingKnowledge,Nested Functions Shell Scripts In Linux,https://www.youtube.com/watch?v=fowG6TmS3B8,3/21/23,5:11,945,16,2,nestedfunctionsshellscriptsinlinux.txt,3
ProgrammingKnowledge,Global Variable in Shell Scripts In Linux,https://www.youtube.com/watch?v=zrkmw0XecDQ,3/22/23,5:00,1062,18,1,globalvariableinshellscriptsinlinux.txt,3
ProgrammingKnowledge,How to Delete a User using Shell Scripts in Linux,https://www.youtube.com/watch?v=btM1u3hhaq8,3/22/23,5:40,1516,31,5,howtodeleteauserusingshellscriptsinlinux.txt,3
ProgrammingKnowledge,How to Check file integrity using Shell Scripts in Linux,https://www.youtube.com/watch?v=Kawn6HK47Ag,3/22/23,10:45,1510,33,1,howtocheckfileintegrityusingshellscriptsinlinux.txt,3
ProgrammingKnowledge,How to Cloning GitHub repo using using Shell Scripts in Linux,https://www.youtube.com/watch?v=MKS6EaZxgLo,3/22/23,3:25,3607,27,0,howtocloninggithubrepousingusingshellscriptsinlinux.txt,3
ProgrammingKnowledge,How to Use Nmap Script Engine (NSE) Shell Scripts in Linux,https://www.youtube.com/watch?v=pd6FtTmVG6E,3/22/23,18:23,1412,24,1,howtousenmapscriptenginenseshellscriptsinlinux.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Installation And Introduction,https://www.youtube.com/watch?v=S-lQsSifCWk,9/18/22,4:48,4150,69,2,tkintertutorialforbeginnersinstallationandintroduction.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Modules in Tkinter,https://www.youtube.com/watch?v=rQX5iTHproE,9/19/22,8:12,2327,47,1,tkintertutorialforbeginnersmodulesintkinter.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Buttons in Tkinter,https://www.youtube.com/watch?v=UnwwZg1nFmM,9/20/22,6:15,2319,29,0,tkintertutorialforbeginnersbuttonsintkinter.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Frames in Tkinter,https://www.youtube.com/watch?v=Zpk8-AHa8jY,9/21/22,6:48,3042,30,0,tkintertutorialforbeginnersframesintkinter.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Python Tkinter Geometry Manager,https://www.youtube.com/watch?v=rJbrDUBX3jA,9/22/22,11:59,3117,40,2,tkintertutorialforbeginnerspythontkintergeometrymanager.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Canvas Widgets in Tkinter,https://www.youtube.com/watch?v=SExqnpso_C8,9/23/22,6:59,1878,27,1,tkintertutorialforbeginnerscanvaswidgetsintkinter.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Radio Buttons in Tkinter,https://www.youtube.com/watch?v=IZy-G5tBdZk,9/24/22,7:58,1674,29,0,tkintertutorialforbeginnersradiobuttonsintkinter.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Label and Message Widgets in Tkinter,https://www.youtube.com/watch?v=2NZ5GnDF47M,9/25/22,7:53,1428,24,1,tkintertutorialforbeginnerslabelandmessagewidgetsintkinter.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Python Tkinter Menu Widget,https://www.youtube.com/watch?v=ZbAjpRT7_48,9/26/22,8:07,1731,30,0,tkintertutorialforbeginnerspythontkintermenuwidget.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners 10 - Python Tkinter - MessageBox Widget,https://www.youtube.com/watch?v=yVG7AYhcPPQ,9/27/22,12:24,1578,31,1,tkintertutorialforbeginners10pythontkintermessageboxwidget.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Scale and Scrollbar Widgets,https://www.youtube.com/watch?v=hRWqT9pI4wA,9/28/22,8:50,1410,28,2,tkintertutorialforbeginnersscaleandscrollbarwidgets.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Python Tkinter Events | Tkinter event handling,https://www.youtube.com/watch?v=uoBIJ1e4LDE,9/29/22,6:13,2164,38,0,tkintertutorialforbeginnerspythontkintereventstkintereventhandling.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Event Handlers Example,https://www.youtube.com/watch?v=kOnDU1v2-Lc,9/30/22,6:14,1796,37,0,tkintertutorialforbeginnerseventhandlersexample.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Dice Roller using Tkinter,https://www.youtube.com/watch?v=xavB13CHTHE,10/2/22,5:46,1109,30,0,tkintertutorialforbeginnersdicerollerusingtkinter.txt,3
ProgrammingKnowledge,Tkinter Tutorial For Beginners - Temperature Converter using Tkinter,https://www.youtube.com/watch?v=Duco7dZCTdc,10/4/22,9:45,2010,41,3,tkintertutorialforbeginnerstemperatureconverterusingtkinter.txt,3
ProgrammingKnowledge,How To Create A GUI Paint Application Using Python | Tkinter Tutorial With  Full Source Code,https://www.youtube.com/watch?v=Z2r46Gv7mp4,5/6/23,19:01,3166,61,3,howtocreateaguipaintapplicationusingpythontkintertutorialwithfullsourcecode.txt,3
ProgrammingKnowledge,Registration Form - GUI with Tkinter and SQLite3 | Tkinter Gui With Sqlite Backend | FULL CODE LINK,https://www.youtube.com/watch?v=ANE0uKeX-U0,5/8/23,31:04:00,5917,96,2,registrationformguiwithtkinterandsqlite3tkinterguiwithsqlitebackendfullcodelink.txt,3
ProgrammingKnowledge,How to Make a Text Editor using Tkinter in Python |  Tkinter GUI Programming | WITH FULL CODE LINK,https://www.youtube.com/watch?v=qOq8QH4DRgU,5/12/23,12:17,2613,57,4,howtomakeatexteditorusingtkinterinpythontkinterguiprogrammingwithfullcodelink.txt,3
ProgrammingKnowledge,Pygame Tutorial for Beginners - Introduction to PyGame  + Getting Started,https://www.youtube.com/watch?v=zw5maiX65LE,8/7/22,10:50,7230,139,7,pygametutorialforbeginnersintroductiontopygamegettingstarted.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Basic Modules,https://www.youtube.com/watch?v=lZFgLaMB_JI,8/9/22,15:13,2732,50,2,pygametutorialforbeginnersbasicmodules.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Displaying Text on screen,https://www.youtube.com/watch?v=hmu28fgE2Oc,8/10/22,7:15,5217,68,1,pygametutorialforbeginnersdisplayingtextonscreen.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Loading an image | Displaying images with PyGame,https://www.youtube.com/watch?v=rHEnZfq_zEQ,8/11/22,6:30,10491,81,7,pygametutorialforbeginnersloadinganimagedisplayingimageswithpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Mixer and Music module,https://www.youtube.com/watch?v=zKG89idOYZ0,8/12/22,10:16,3129,49,1,pygametutorialforbeginnersmixerandmusicmodule.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - How to Create Snow Fall Animation in Python using PyGame,https://www.youtube.com/watch?v=QPyXbyAy0SM,8/13/22,6:59,2686,68,2,pygametutorialforbeginnershowtocreatesnowfallanimationinpythonusingpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Moving an object in PyGame,https://www.youtube.com/watch?v=a_0abEg_M7E,8/14/22,6:39,4956,47,1,pygametutorialforbeginnersmovinganobjectinpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - The Snake Game | Snake game with PyGame,https://www.youtube.com/watch?v=j2Z2toO9aMM,8/15/22,8:56,1973,45,2,pygametutorialforbeginnersthesnakegamesnakegamewithpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Create A Tic Tac Toe GUI Game Using Python Pygame,https://www.youtube.com/watch?v=eHbn9heinjk,8/16/22,16:17,2484,54,2,pygametutorialforbeginnerscreateatictactoeguigameusingpythonpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Color Breezing | How to add color breezing effect using pygame?,https://www.youtube.com/watch?v=-DAxAVdYYjE,8/17/22,4:51,1525,36,1,pygametutorialforbeginnerscolorbreezinghowtoaddcolorbreezingeffectusingpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - How to move an image with the mouse in PyGame?,https://www.youtube.com/watch?v=yKcupTojOek,8/18/22,6:06,4018,52,1,pygametutorialforbeginnershowtomoveanimagewiththemouseinpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Drawing design using arrow keys in PyGame,https://www.youtube.com/watch?v=bv3btiPaRhQ,9/4/22,7:49,1687,26,1,pygametutorialforbeginnersdrawingdesignusingarrowkeysinpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - PyGame Text Input,https://www.youtube.com/watch?v=U0a83bRJw6o,9/5/22,10:46,4633,72,2,pygametutorialforbeginnerspygametextinput.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - How to make Buttons in PyGame,https://www.youtube.com/watch?v=W6Xl9Fhgsw0,9/6/22,7:50,12833,174,9,pygametutorialforbeginnershowtomakebuttonsinpygame.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - PyGame simple animation with circles,https://www.youtube.com/watch?v=NrebBilW8hI,9/7/22,5:50,4012,65,7,pygametutorialforbeginnerspygamesimpleanimationwithcircles.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - How to animate a ball to move in a sin() like pattern?,https://www.youtube.com/watch?v=jM2hoH1cAOk,9/8/22,6:25,3394,61,3,pygametutorialforbeginnershowtoanimateaballtomoveinasinlikepattern.txt,3
ProgrammingKnowledge,PyGame Tutorial For Beginners - Creating Collision Game,https://www.youtube.com/watch?v=72z7QwzevHE,9/9/22,16:52,1571,31,2,pygametutorialforbeginnerscreatingcollisiongame.txt,3
